ImageID,lightleak,pen,ruler,border,corner,blur,hair_some,hair_obscure
ISIC_1933590.jpg,1.16E-02,7.07E-03,2.00E-03,1.30E-01,5.56E-01,1.05E-01,9.57E-01,1.97E-01
ISIC_1958290.jpg,2.43E-05,5.45E-04,1.22E-02,2.92E-04,5.32E-05,4.97E-01,9.92E-04,9.51E-06
ISIC_1961320.jpg,9.02E-03,7.49E-03,1.28E-03,1.60E-02,2.98E-02,2.75E-01,2.26E-01,9.53E-01
ISIC_1965370.jpg,9.01E-04,9.52E-03,7.27E-04,9.75E-01,3.47E-03,6.80E-01,2.82E-02,1.14E-03
ISIC_1972390.jpg,1.98E-03,9.95E-01,3.15E-03,8.62E-01,4.69E-02,3.66E-01,5.16E-03,1.38E-04
ISIC_1972980.jpg,8.98E-03,2.73E-02,7.74E-04,9.84E-01,2.39E-02,4.24E-01,6.92E-01,5.35E-01
ISIC_1979700.jpg,3.63E-04,1.00E-03,4.16E-04,9.85E-01,1.02E-03,3.07E-01,9.22E-01,1.14E-02
ISIC_1994540.jpg,2.68E-04,1.14E-03,4.57E-03,2.77E-03,5.68E-02,4.94E-02,9.97E-01,8.08E-03
ISIC_2001020.jpg,2.38E-05,2.74E-04,7.29E-03,6.41E-04,1.11E-04,2.37E-01,2.26E-04,1.68E-05
ISIC_2020310.jpg,1.09E-03,7.04E-03,4.17E-01,1.09E-03,2.72E-02,2.48E-01,9.90E-01,1.52E-02
ISIC_2026740.jpg,7.33E-05,2.54E-04,6.57E-03,1.30E-03,9.05E-04,3.10E-02,2.62E-02,2.99E-05
ISIC_2028270.jpg,8.37E-07,9.81E-05,6.09E-05,7.13E-04,5.12E-06,2.76E-01,1.41E-04,4.85E-06
ISIC_2030300.jpg,4.77E-05,1.82E-03,8.89E-01,6.78E-04,2.54E-04,8.51E-01,5.63E-03,3.18E-05
ISIC_2048420.jpg,5.18E-04,1.99E-03,1.91E-03,1.22E-02,5.23E-03,4.31E-01,1.06E-01,7.70E-04
ISIC_2057540.jpg,1.23E-05,2.47E-04,4.85E-04,2.50E-04,1.11E-04,4.05E-01,7.89E-04,3.69E-05
ISIC_2061280.jpg,1.60E-04,6.57E-01,2.25E-03,9.02E-01,1.30E-03,3.58E-01,2.60E-04,2.38E-05
ISIC_2091950.jpg,8.48E-05,9.33E-04,1.00E+00,2.87E-04,5.84E-04,8.36E-02,7.73E-03,4.93E-06
ISIC_2113940.jpg,9.19E-05,1.38E-03,4.62E-03,5.22E-03,5.71E-04,6.42E-01,1.54E-03,1.39E-04
ISIC_2114050.jpg,4.12E-05,6.68E-04,6.16E-04,1.37E-03,1.75E-04,6.99E-01,2.31E-03,4.18E-05
ISIC_2116270.jpg,1.09E-03,3.77E-03,7.46E-01,8.25E-04,6.58E-03,1.44E-01,1.31E-02,1.22E-04
ISIC_2126660.jpg,6.83E-05,4.44E-03,9.90E-04,2.72E-03,3.34E-04,6.52E-01,1.35E-03,5.27E-05
ISIC_2131410.jpg,2.56E-06,1.05E-04,6.18E-04,2.40E-04,2.96E-05,7.81E-01,6.66E-04,6.99E-06
ISIC_2135080.jpg,4.90E-07,6.64E-05,9.90E-05,2.52E-03,3.78E-06,1.82E-03,1.63E-04,1.52E-06
ISIC_2139650.jpg,1.52E-01,4.31E-02,2.39E-03,1.53E-02,8.68E-01,1.21E-01,2.13E-01,9.06E-01
ISIC_2141980.jpg,1.59E-04,1.98E-03,9.97E-01,6.73E-05,4.45E-04,1.60E-01,1.31E-03,4.28E-06
ISIC_2144820.jpg,1.34E-05,4.16E-05,4.35E-04,1.02E-03,6.09E-05,4.92E-01,1.99E-02,3.11E-05
ISIC_2161550.jpg,1.81E-06,1.19E-05,2.63E-05,2.45E-03,3.55E-05,6.83E-01,8.97E-01,1.20E-04
ISIC_2168500.jpg,6.62E-06,1.97E-04,3.48E-03,1.66E-04,1.92E-05,3.95E-02,6.72E-04,1.92E-05
ISIC_2177160.jpg,3.90E-04,1.40E-04,1.30E-03,3.67E-03,3.74E-03,6.96E-01,9.38E-01,2.78E-02
ISIC_2203150.jpg,8.33E-06,8.41E-05,8.12E-04,6.74E-04,2.69E-05,6.57E-01,1.97E-01,5.92E-05
ISIC_2209760.jpg,1.74E-03,2.70E-04,1.10E-05,1.51E-05,1.00E+00,5.16E-01,5.54E-03,3.35E-05
ISIC_2223450.jpg,4.76E-05,1.77E-04,5.88E-03,6.83E-04,2.47E-03,2.26E-01,9.95E-01,3.20E-03
ISIC_2232480.jpg,3.37E-05,3.49E-04,2.73E-04,3.21E-03,6.60E-04,1.71E-01,8.71E-04,8.25E-05
ISIC_2237180.jpg,1.48E-04,4.59E-04,8.39E-02,6.81E-04,1.42E-03,1.11E-02,1.97E-01,1.45E-04
ISIC_2251650.jpg,2.33E-03,1.11E-02,3.74E-04,9.87E-01,3.81E-03,7.68E-02,8.78E-01,2.21E-01
ISIC_2258860.jpg,2.88E-05,1.28E-02,1.00E+00,2.14E-04,1.08E-03,6.69E-02,8.21E-05,1.56E-07
ISIC_2259890.jpg,4.93E-06,2.38E-04,6.56E-04,2.96E-04,1.90E-05,8.50E-01,6.91E-04,2.86E-05
ISIC_2260510.jpg,2.24E-05,2.44E-04,3.46E-03,5.54E-04,8.88E-05,2.33E-01,3.78E-02,1.43E-04
ISIC_2263660.jpg,4.98E-03,1.00E+00,2.48E-02,1.15E-03,9.92E-01,2.30E-01,7.82E-04,3.31E-06
ISIC_2266450.jpg,1.48E-02,3.96E-01,9.94E-01,7.17E-04,8.84E-01,6.15E-01,1.16E-02,1.99E-04
ISIC_2288850.jpg,8.23E-05,8.35E-02,1.00E+00,4.72E-05,2.00E-03,4.76E-02,7.88E-04,9.13E-07
ISIC_2289760.jpg,1.39E-05,1.77E-04,4.24E-03,8.65E-05,1.21E-04,7.09E-02,3.03E-04,2.18E-05
ISIC_2291540.jpg,1.35E-04,8.90E-04,2.05E-03,1.73E-03,1.46E-03,9.36E-02,1.23E-02,6.36E-05
ISIC_2292060.jpg,4.29E-03,6.22E-02,1.00E+00,1.26E-04,8.77E-01,4.54E-01,5.24E-02,3.25E-05
ISIC_2294460.jpg,2.92E-04,1.98E-03,9.97E-01,2.83E-04,1.96E-03,2.03E-01,3.02E-03,3.25E-05
ISIC_2294700.jpg,6.96E-06,1.55E-04,5.00E-04,1.50E-03,7.95E-05,1.73E-02,8.22E-04,4.63E-06
ISIC_2307680.jpg,2.70E-04,1.30E-03,1.61E-03,2.19E-02,1.06E-03,9.35E-01,5.93E-03,4.86E-04
ISIC_2316690.jpg,1.15E-04,1.99E-03,1.00E+00,5.14E-05,1.11E-03,1.79E-01,1.69E-03,3.22E-06
ISIC_2329290.jpg,1.04E-04,2.91E-04,8.29E-02,1.30E-04,4.49E-04,2.41E-01,9.87E-01,3.31E-03
ISIC_2343290.jpg,7.08E-05,7.29E-04,9.82E-01,1.39E-04,8.40E-04,1.68E-01,1.64E-03,7.93E-06
ISIC_2343750.jpg,3.41E-04,1.34E-02,4.43E-04,9.71E-01,3.53E-03,4.70E-01,1.25E-03,2.50E-04
ISIC_2356070.jpg,6.64E-04,4.87E-03,1.20E-02,3.06E-03,2.91E-03,6.10E-01,1.22E-02,3.66E-04
ISIC_2365320.jpg,7.14E-03,8.19E-03,1.84E-02,9.41E-04,8.19E-01,7.87E-01,3.99E-03,3.71E-04
ISIC_2392880.jpg,1.13E-05,5.15E-04,1.44E-03,4.26E-04,5.37E-05,5.07E-01,4.39E-04,2.89E-05
ISIC_2394570.jpg,7.62E-05,1.28E-04,1.32E-04,2.92E-03,2.39E-04,2.14E-01,4.95E-01,3.32E-02
ISIC_2398530.jpg,1.89E-04,1.98E-03,1.51E-03,6.53E-03,7.92E-04,5.75E-01,3.50E-02,4.17E-04
ISIC_2414610.jpg,1.33E-04,7.27E-04,6.05E-03,9.96E-04,2.30E-03,2.97E-01,9.06E-04,2.44E-05
ISIC_2414770.jpg,7.29E-06,4.37E-05,9.51E-03,6.39E-05,6.54E-05,3.66E-02,3.89E-04,1.19E-06
ISIC_2425720.jpg,1.97E-03,6.60E-03,6.59E-03,2.33E-01,1.72E-02,1.58E-01,9.80E-01,1.02E-02
ISIC_2430330.jpg,5.31E-03,9.96E-01,1.43E-02,9.35E-01,2.70E-02,8.10E-02,2.25E-01,1.10E-03
ISIC_2486570.jpg,1.17E-04,1.53E-03,9.99E-01,3.47E-05,3.95E-04,1.88E-01,2.87E-03,3.18E-06
ISIC_2498620.jpg,2.79E-05,5.56E-04,1.21E-04,1.10E-02,2.11E-04,7.94E-01,2.42E-03,2.28E-04
ISIC_2503360.jpg,3.31E-05,4.01E-04,9.99E-01,9.97E-06,1.05E-04,8.02E-02,3.62E-03,8.73E-07
ISIC_2512550.jpg,1.05E-05,2.45E-04,8.08E-04,2.10E-03,1.22E-04,1.01E-02,3.26E-01,6.87E-05
ISIC_2521670.jpg,1.61E-05,5.41E-04,2.32E-02,3.12E-04,1.59E-04,1.37E-01,2.05E-04,8.43E-06
ISIC_2522990.jpg,9.10E-04,4.35E-03,8.06E-01,1.10E-03,9.84E-03,1.18E-01,2.83E-02,8.04E-05
ISIC_2530380.jpg,6.62E-06,1.74E-04,3.56E-05,5.59E-03,1.01E-04,6.78E-01,8.39E-02,1.18E-04
ISIC_2542440.jpg,2.52E-05,5.63E-04,1.74E-04,7.40E-03,1.92E-04,1.56E-01,1.60E-03,2.13E-04
ISIC_2548780.jpg,3.25E-04,5.41E-03,1.08E-03,9.74E-01,2.51E-03,6.43E-01,8.61E-01,2.50E-03
ISIC_2552770.jpg,2.28E-04,2.15E-03,4.54E-04,9.68E-01,3.14E-03,3.54E-01,9.48E-01,2.75E-03
ISIC_2556450.jpg,2.45E-04,1.66E-03,9.95E-01,9.51E-05,7.27E-03,1.06E-01,9.93E-01,4.90E-04
ISIC_2563680.jpg,2.60E-04,4.16E-04,8.47E-03,2.56E-03,1.02E-03,7.43E-02,5.15E-01,9.53E-04
ISIC_2566780.jpg,2.73E-06,2.32E-04,7.56E-05,2.36E-03,3.28E-05,3.76E-03,3.57E-04,1.16E-05
ISIC_2570280.jpg,7.12E-05,6.40E-04,7.86E-02,8.02E-04,2.96E-04,2.80E-01,6.10E-04,3.74E-05
ISIC_2571600.jpg,1.14E-06,5.18E-05,3.33E-04,2.41E-04,1.51E-05,9.08E-01,3.65E-04,4.30E-06
ISIC_2573270.jpg,3.93E-05,8.35E-05,6.97E-04,7.28E-04,1.15E-04,1.20E-01,2.42E-03,7.01E-05
ISIC_2575740.jpg,2.52E-06,3.26E-05,5.83E-05,3.16E-03,6.51E-05,3.40E-01,3.92E-04,8.33E-06
ISIC_2582580.jpg,1.04E-05,6.69E-04,1.00E+00,2.35E-06,7.91E-05,1.55E-01,3.27E-04,4.59E-07
ISIC_2588690.jpg,3.77E-05,2.54E-04,4.91E-03,2.75E-03,3.60E-04,6.93E-01,9.24E-01,1.50E-03
ISIC_2591810.jpg,1.19E-04,2.78E-03,1.35E-04,9.88E-01,6.65E-04,1.09E-01,7.74E-04,7.04E-05
ISIC_2596120.jpg,1.87E-05,5.09E-04,9.97E-01,1.07E-05,9.88E-05,6.29E-02,1.10E-03,1.80E-06
ISIC_2596360.jpg,4.38E-04,5.71E-03,4.90E-02,1.07E-03,7.88E-03,5.53E-01,5.83E-02,8.54E-04
ISIC_2613780.jpg,2.26E-05,5.09E-04,3.75E-02,2.08E-04,5.23E-05,2.89E-01,1.04E-03,6.83E-06
ISIC_2613930.jpg,2.50E-04,2.11E-03,1.43E-04,9.76E-01,9.41E-04,7.12E-01,3.69E-01,1.32E-03
ISIC_2635420.jpg,4.27E-05,1.64E-04,3.27E-05,9.22E-01,2.04E-04,3.65E-01,9.95E-01,5.49E-03
ISIC_2636640.jpg,1.11E-04,1.70E-03,5.08E-02,3.86E-04,3.44E-04,6.87E-01,2.55E-03,3.84E-05
ISIC_2645900.jpg,7.25E-04,1.23E-03,3.64E-02,1.01E-03,9.68E-03,1.11E-01,2.87E-02,1.52E-04
ISIC_2657760.jpg,3.53E-03,4.02E-03,1.94E-02,4.60E-03,1.83E-01,1.22E-01,1.01E-01,1.19E-03
ISIC_2672880.jpg,1.12E-06,5.63E-05,4.67E-04,9.13E-05,7.40E-06,1.33E-01,3.80E-04,3.11E-06
ISIC_2684650.jpg,1.58E-04,3.21E-03,2.97E-04,9.85E-01,7.04E-04,3.12E-01,2.10E-03,1.31E-04
ISIC_2713090.jpg,2.23E-03,8.00E-03,1.80E-02,5.61E-03,5.40E-03,8.95E-01,3.85E-01,2.76E-02
ISIC_2722040.jpg,7.72E-05,2.81E-03,9.94E-01,4.78E-04,3.04E-04,6.05E-01,2.43E-03,1.99E-05
ISIC_2732410.jpg,4.62E-05,4.55E-04,3.07E-01,1.18E-04,1.57E-04,6.67E-01,1.36E-03,8.17E-06
ISIC_2733360.jpg,1.67E-05,1.14E-04,4.49E-03,9.74E-04,6.58E-05,6.51E-01,9.19E-01,6.78E-04
ISIC_2735640.jpg,2.67E-05,8.40E-04,6.46E-04,1.94E-03,7.21E-05,2.05E-01,6.14E-04,1.88E-05
ISIC_2766590.jpg,1.68E-02,9.56E-03,6.27E-04,1.28E-05,1.00E+00,2.95E-01,8.57E-03,4.02E-05
ISIC_2768840.jpg,2.52E-05,4.50E-04,1.12E-02,2.50E-04,1.00E-04,8.22E-02,1.04E-03,6.51E-06
ISIC_2771030.jpg,1.35E-05,4.02E-04,3.69E-04,9.96E-04,4.18E-05,7.00E-01,1.17E-03,7.75E-05
ISIC_2780480.jpg,1.49E-02,1.96E-02,2.67E-03,5.93E-05,9.99E-01,2.54E-01,1.06E-02,9.31E-05
ISIC_2781230.jpg,4.55E-04,6.13E-03,9.99E-01,1.34E-04,1.71E-02,1.42E-01,2.94E-03,1.18E-05
ISIC_2783710.jpg,4.14E-08,4.98E-06,7.31E-04,3.35E-05,2.74E-07,7.21E-03,2.43E-05,3.85E-08
ISIC_2807040.jpg,7.72E-05,9.93E-04,2.90E-03,1.01E-03,2.34E-04,4.23E-01,4.48E-03,3.74E-04
ISIC_2809430.jpg,1.86E-05,8.30E-05,2.47E-03,5.72E-04,1.21E-04,6.73E-01,9.37E-01,2.17E-03
ISIC_2816050.jpg,2.42E-04,1.80E-03,3.27E-02,3.34E-04,2.04E-03,5.12E-01,2.22E-03,4.49E-05
ISIC_2819480.jpg,6.90E-05,4.79E-04,9.99E-01,2.65E-05,9.16E-04,3.74E-02,8.10E-01,5.76E-05
ISIC_2824480.jpg,1.69E-05,6.95E-04,1.00E+00,1.59E-05,4.01E-04,1.99E-02,1.38E-03,2.57E-07
ISIC_2829040.jpg,1.13E-04,1.97E-03,1.46E-04,9.95E-01,1.44E-03,1.05E-02,1.27E-01,4.13E-04
ISIC_2834420.jpg,6.29E-05,1.18E-03,4.19E-03,8.76E-04,3.79E-04,4.99E-01,6.14E-04,1.63E-05
ISIC_2838180.jpg,7.98E-06,2.52E-04,5.34E-03,2.24E-04,4.86E-05,7.01E-01,4.53E-04,1.31E-05
ISIC_2869500.jpg,9.80E-06,2.60E-04,7.79E-04,1.95E-04,7.80E-05,1.81E-01,1.22E-03,4.66E-06
ISIC_2879870.jpg,2.27E-05,3.95E-04,6.48E-03,5.40E-04,1.15E-04,8.58E-01,2.27E-03,5.29E-05
ISIC_2900150.jpg,1.46E-03,3.76E-01,9.59E-01,9.68E-01,3.71E-03,1.49E-02,1.23E-03,6.56E-05
ISIC_2901070.jpg,2.18E-03,2.34E-02,8.73E-01,1.29E-03,5.81E-02,3.43E-01,9.89E-01,4.14E-03
ISIC_2908210.jpg,7.66E-06,1.29E-03,1.00E+00,2.65E-06,4.59E-05,6.92E-01,8.16E-04,2.96E-07
ISIC_2909250.jpg,2.98E-04,1.16E-03,5.91E-01,2.56E-04,3.92E-03,1.78E-01,1.53E-03,2.66E-05
ISIC_2914650.jpg,2.68E-04,5.49E-04,1.89E-03,1.20E-03,2.26E-03,4.09E-01,4.93E-03,1.86E-04
ISIC_2922450.jpg,1.63E-04,2.10E-03,9.62E-03,4.20E-05,9.23E-01,5.74E-03,8.52E-01,2.27E-05
ISIC_2939230.jpg,1.27E-02,2.20E-02,9.95E-01,1.91E-03,2.10E-02,5.64E-01,6.17E-01,5.33E-03
ISIC_2952110.jpg,1.35E-06,5.48E-05,1.42E-05,5.05E-03,1.48E-05,5.23E-02,3.06E-04,2.16E-05
ISIC_2961790.jpg,2.53E-04,6.73E-02,3.16E-04,9.81E-01,1.61E-03,2.84E-01,5.35E-01,1.47E-03
ISIC_2964600.jpg,4.32E-05,6.14E-04,6.18E-02,1.80E-04,1.47E-04,2.16E-01,1.81E-03,1.02E-05
ISIC_2966600.jpg,1.08E-04,2.05E-03,1.22E-03,2.83E-03,4.16E-04,4.32E-01,9.42E-03,1.36E-04
ISIC_2973910.jpg,3.22E-04,2.71E-02,3.34E-01,3.33E-04,7.52E-03,3.64E-01,7.30E-04,4.15E-05
ISIC_2974420.jpg,2.80E-02,9.99E-01,1.07E-02,5.77E-03,9.83E-01,7.20E-02,8.09E-01,1.86E-04
ISIC_2982140.jpg,1.64E-05,3.82E-04,1.50E-03,6.98E-04,9.04E-05,5.54E-01,6.09E-04,2.75E-05
ISIC_2990790.jpg,7.02E-05,1.29E-04,3.08E-04,3.00E-03,7.40E-04,2.96E-01,1.17E-01,4.74E-04
ISIC_2995410.jpg,5.50E-06,8.68E-04,1.00E+00,8.54E-07,5.22E-05,1.98E-01,1.76E-03,1.82E-07
ISIC_2999870.jpg,1.66E-05,2.33E-04,5.44E-05,9.96E-01,8.53E-05,1.68E-01,9.88E-01,3.46E-03
ISIC_3001010.jpg,3.80E-05,3.12E-03,9.81E-01,1.27E-04,2.29E-04,3.86E-02,4.16E-01,2.27E-05
ISIC_3034590.jpg,4.55E-04,1.27E-02,1.00E+00,5.99E-04,1.96E-02,2.04E-01,9.42E-01,1.24E-04
ISIC_3061920.jpg,1.49E-04,1.48E-03,1.33E-03,9.26E-01,5.17E-03,7.95E-03,2.23E-03,2.29E-05
ISIC_3066210.jpg,8.19E-07,6.74E-05,1.00E+00,6.63E-07,5.27E-06,2.34E-02,1.47E-04,3.95E-08
ISIC_3078390.jpg,2.23E-05,4.34E-04,7.04E-04,1.08E-03,7.57E-05,5.38E-01,2.18E-03,1.17E-04
ISIC_3091500.jpg,2.59E-04,5.37E-03,1.39E-04,9.84E-01,1.94E-03,1.54E-01,7.61E-04,4.81E-04
ISIC_3133510.jpg,4.93E-04,4.40E-03,1.00E+00,1.98E-05,6.50E-03,6.74E-01,2.26E-03,5.37E-06
ISIC_3149300.jpg,1.08E-03,6.07E-02,3.16E-02,9.50E-01,6.36E-03,2.38E-02,7.89E-03,3.48E-04
ISIC_3160330.jpg,5.03E-03,2.60E-02,9.98E-01,2.40E-03,6.52E-02,5.84E-01,5.06E-01,6.59E-04
ISIC_3169710.jpg,6.69E-06,3.67E-05,4.69E-03,9.89E-05,7.43E-05,1.31E-01,3.17E-04,1.17E-06
ISIC_3171000.jpg,3.17E-05,6.02E-04,1.81E-03,1.04E-03,1.51E-04,5.78E-01,1.98E-03,1.11E-04
ISIC_3174720.jpg,2.27E-05,5.65E-04,1.01E-02,3.33E-04,5.17E-05,1.81E-01,1.88E-03,1.11E-05
ISIC_3187460.jpg,1.40E-04,1.63E-02,5.08E-04,9.65E-01,1.92E-03,2.13E-01,3.08E-04,5.70E-05
ISIC_3193920.jpg,1.26E-05,3.19E-04,2.27E-03,1.80E-04,1.41E-04,7.34E-01,2.16E-03,6.98E-06
ISIC_3204260.jpg,3.32E-06,7.31E-05,6.97E-04,3.94E-04,2.31E-05,8.32E-01,8.01E-04,1.06E-05
ISIC_3212230.jpg,4.01E-04,4.98E-03,3.95E-04,9.68E-01,1.73E-03,7.08E-01,3.30E-03,3.37E-04
ISIC_3221360.jpg,3.37E-04,9.18E-04,8.53E-01,5.98E-04,4.94E-03,1.25E-01,9.69E-01,2.63E-04
ISIC_3222250.jpg,4.57E-04,3.43E-03,9.99E-01,1.70E-04,8.43E-04,6.25E-01,4.62E-03,2.29E-05
ISIC_3224330.jpg,1.98E-05,3.00E-04,8.53E-04,5.71E-04,1.03E-04,8.73E-01,3.93E-03,1.05E-04
ISIC_3224580.jpg,1.36E-04,2.66E-03,1.28E-04,9.88E-01,7.12E-04,1.04E-01,7.58E-03,1.30E-04
ISIC_3226250.jpg,3.13E-05,4.78E-05,5.17E-04,1.90E-03,2.15E-04,8.52E-01,4.21E-01,1.17E-04
ISIC_3228270.jpg,3.42E-06,1.42E-04,6.13E-04,3.80E-04,1.92E-05,3.21E-02,2.65E-04,1.14E-06
ISIC_3248430.jpg,1.40E-05,7.80E-04,5.98E-05,9.05E-01,7.45E-05,1.42E-01,8.42E-04,4.01E-05
ISIC_3249230.jpg,1.04E-03,3.10E-02,8.52E-04,9.45E-01,1.13E-02,8.57E-01,5.28E-03,4.88E-04
ISIC_3256190.jpg,7.93E-05,1.11E-03,9.02E-01,2.63E-04,8.71E-04,6.86E-02,1.49E-03,1.94E-05
ISIC_3272340.jpg,4.55E-06,2.57E-04,4.30E-02,7.87E-05,2.46E-05,1.43E-01,2.90E-04,3.31E-06
ISIC_3288360.jpg,5.79E-06,6.56E-04,7.92E-05,9.69E-01,2.46E-05,1.12E-01,3.12E-04,1.02E-05
ISIC_3301470.jpg,4.95E-06,1.73E-04,7.98E-05,5.73E-03,7.90E-05,2.46E-01,1.13E-03,2.31E-05
ISIC_3317890.jpg,5.39E-05,1.37E-03,5.90E-05,9.78E-01,8.87E-04,8.35E-03,7.17E-03,9.43E-05
ISIC_3330580.jpg,3.36E-05,1.28E-03,1.96E-04,9.60E-01,1.15E-04,3.81E-01,9.45E-04,8.50E-05
ISIC_3359950.jpg,1.13E-03,4.42E-03,3.98E-02,1.55E-03,1.22E-02,8.61E-01,9.17E-01,5.24E-03
ISIC_3374030.jpg,3.30E-07,5.00E-05,1.76E-03,4.07E-05,1.79E-06,7.65E-03,5.04E-05,3.86E-07
ISIC_3378470.jpg,9.44E-05,1.14E-03,1.28E-02,2.18E-04,1.90E-03,1.25E-01,5.07E-04,7.58E-06
ISIC_3394090.jpg,2.04E-05,6.32E-04,9.97E-01,1.16E-05,7.49E-05,1.29E-01,1.06E-03,5.88E-07
ISIC_3402640.jpg,1.43E-05,4.45E-05,1.36E-04,2.66E-04,1.67E-04,5.55E-01,1.41E-03,2.14E-05
ISIC_3430660.jpg,4.69E-06,1.52E-04,9.67E-04,2.17E-04,4.25E-05,5.19E-01,5.45E-04,1.04E-05
ISIC_3441090.jpg,2.49E-02,5.04E-03,3.12E-03,1.21E-05,1.00E+00,7.19E-02,5.75E-04,4.60E-06
ISIC_3447520.jpg,1.57E-03,3.79E-02,1.31E-03,3.15E-04,9.56E-01,3.32E-02,3.42E-03,1.71E-05
ISIC_3447990.jpg,1.32E-04,1.82E-03,9.10E-02,1.47E-03,1.79E-04,5.84E-01,2.96E-03,2.54E-04
ISIC_3448670.jpg,7.36E-06,7.01E-05,7.72E-01,1.03E-04,2.68E-04,2.96E-03,7.27E-05,2.54E-07
ISIC_3449240.jpg,1.57E-05,8.07E-05,2.17E-01,8.26E-05,2.17E-04,2.15E-01,9.98E-01,2.23E-04
ISIC_3455140.jpg,1.30E-03,8.02E-04,5.75E-03,2.15E-02,7.81E-03,5.24E-01,9.30E-01,1.23E-02
ISIC_3459670.jpg,8.38E-03,8.36E-03,6.73E-03,2.40E-02,1.06E-01,4.93E-01,2.73E-02,7.57E-03
ISIC_3483100.jpg,8.65E-06,7.58E-05,2.60E-04,1.95E-03,4.39E-05,6.41E-02,2.12E-02,3.99E-05
ISIC_3483280.jpg,3.40E-04,2.84E-03,9.99E-01,4.24E-04,5.94E-03,2.81E-01,1.19E-03,1.32E-05
ISIC_3506170.jpg,4.68E-05,4.22E-04,1.55E-03,9.11E-04,5.29E-04,5.64E-01,1.62E-01,3.89E-04
ISIC_3510420.jpg,2.70E-03,1.57E-03,2.33E-03,8.68E-05,9.73E-01,1.06E-01,1.40E-03,3.23E-05
ISIC_3524850.jpg,1.86E-06,3.70E-04,1.00E+00,6.92E-06,3.26E-05,3.50E-03,2.04E-04,2.01E-08
ISIC_3527350.jpg,8.08E-06,2.98E-04,9.98E-01,9.43E-06,3.70E-05,1.23E-01,7.83E-04,9.58E-07
ISIC_3531790.jpg,7.81E-05,9.88E-03,1.34E-02,6.95E-04,1.78E-03,3.58E-01,3.83E-04,5.83E-06
ISIC_3537350.jpg,4.33E-06,4.39E-05,1.34E-03,3.90E-04,8.46E-05,5.84E-02,9.50E-02,1.07E-05
ISIC_3539380.jpg,1.18E-02,5.46E-03,8.45E-04,3.51E-05,1.00E+00,3.86E-01,9.25E-04,2.65E-05
ISIC_3547590.jpg,3.91E-05,1.53E-03,1.00E+00,1.64E-05,3.59E-05,1.44E-01,1.69E-03,7.23E-07
ISIC_3552980.jpg,9.06E-05,7.04E-04,9.92E-01,2.08E-04,5.04E-04,1.87E-01,9.94E-01,3.40E-04
ISIC_3554670.jpg,5.63E-05,3.15E-04,7.10E-04,6.60E-04,7.37E-04,7.32E-01,9.06E-04,3.40E-05
ISIC_3562440.jpg,1.59E-04,6.87E-03,1.00E+00,7.97E-04,1.50E-03,5.61E-01,7.62E-03,1.78E-05
ISIC_3575990.jpg,2.98E-05,9.76E-04,9.99E-01,5.29E-05,3.84E-04,8.76E-01,2.48E-03,1.93E-06
ISIC_3582780.jpg,1.07E-02,2.04E-01,9.99E-01,3.47E-04,9.86E-01,1.99E-01,1.31E-02,2.03E-05
ISIC_3588900.jpg,1.69E-03,1.33E-01,8.73E-01,1.62E-03,8.16E-03,7.03E-02,5.98E-03,1.30E-04
ISIC_3589090.jpg,4.24E-07,1.46E-05,9.04E-05,8.38E-04,6.95E-06,9.64E-01,1.60E-03,3.30E-06
ISIC_3590140.jpg,1.44E-04,2.21E-03,3.62E-04,9.84E-01,9.56E-04,6.26E-01,9.86E-01,9.55E-03
ISIC_3594380.jpg,1.81E-02,1.39E-02,2.17E-02,3.92E-04,9.89E-01,2.99E-01,9.59E-01,3.96E-03
ISIC_3599510.jpg,3.83E-06,8.40E-05,1.74E-04,9.92E-04,5.50E-05,1.75E-01,2.28E-04,1.62E-06
ISIC_3646060.jpg,1.05E-03,1.97E-03,2.75E-04,2.95E-06,9.99E-01,2.71E-01,1.63E-03,2.20E-06
ISIC_3656810.jpg,8.57E-04,3.69E-03,9.86E-01,7.77E-04,5.84E-03,3.51E-01,5.17E-03,8.16E-05
ISIC_3658500.jpg,1.97E-04,1.23E-03,1.37E-01,1.67E-03,6.58E-04,8.03E-02,9.48E-01,2.78E-03
ISIC_3667740.jpg,4.36E-05,7.28E-04,7.65E-02,1.09E-03,3.25E-04,5.38E-02,2.03E-03,1.48E-05
ISIC_3668920.jpg,2.56E-04,1.38E-02,1.00E+00,1.39E-04,7.87E-02,1.24E-01,4.52E-03,2.26E-06
ISIC_3669370.jpg,9.39E-06,3.63E-04,2.27E-05,9.50E-01,4.88E-05,5.03E-01,4.36E-03,6.41E-05
ISIC_3674160.jpg,2.07E-04,1.29E-03,1.00E+00,8.39E-04,1.94E-03,1.17E-01,9.75E-01,1.41E-04
ISIC_3689290.jpg,1.62E-06,3.89E-05,3.68E-04,2.82E-04,4.95E-06,4.59E-01,2.15E-04,6.74E-06
ISIC_3701760.jpg,9.83E-05,1.21E-03,7.16E-03,2.83E-03,6.82E-04,1.73E-01,7.85E-01,1.99E-03
ISIC_3708780.jpg,1.77E-06,6.60E-05,2.81E-02,8.96E-05,2.47E-05,1.56E-01,4.93E-05,5.59E-07
ISIC_3713800.jpg,2.34E-04,6.61E-03,2.44E-04,9.75E-01,1.59E-03,5.41E-01,1.65E-03,1.37E-04
